location,age_group,year,week,date,value
DE,00+,2022,39,2022-10-02,0
DE,00+,2022,40,2022-10-09,0
DE,00+,2022,41,2022-10-16,0
DE,00+,2022,42,2022-10-23,0
DE,00+,2022,43,2022-10-30,0
DE,00+,2022,44,2022-11-06,0
DE,00+,2022,45,2022-11-13,0
DE,00+,2022,46,2022-11-20,0
DE,00+,2022,47,2022-11-27,0
DE,00+,2022,48,2022-12-04,0
DE,00+,2022,49,2022-12-11,0
DE,00+,2022,50,2022-12-18,0
DE,00+,2022,51,2022-12-25,0
DE,00+,2022,52,2023-01-01,0
DE,00+,2023,1,2023-01-08,0
DE,00+,2023,2,2023-01-15,0
DE,00+,2023,3,2023-01-22,0
DE,00+,2023,4,2023-01-29,0
DE,00+,2023,5,2023-02-05,0
DE,00+,2023,6,2023-02-12,0
DE,00+,2023,7,2023-02-19,0
DE,00+,2023,8,2023-02-26,0
DE,00+,2023,9,2023-03-05,0
DE,00+,2023,10,2023-03-12,0
DE,00+,2023,11,2023-03-19,0
DE,00+,2023,12,2023-03-26,0
DE,00+,2023,13,2023-04-02,0
DE,00+,2023,14,2023-04-09,0
DE,00+,2023,15,2023-04-16,0
DE,00+,2023,16,2023-04-23,0
DE,00+,2023,17,2023-04-30,0
DE,00+,2023,18,2023-05-07,0
DE,00+,2023,19,2023-05-14,0
DE,00+,2023,20,2023-05-21,0
DE,00+,2023,21,2023-05-28,0
DE,00+,2023,22,2023-06-04,0
DE,00+,2023,23,2023-06-11,0
DE,00+,2023,24,2023-06-18,0
DE,00+,2023,25,2023-06-25,0
DE,00+,2023,26,2023-07-02,0
DE,00+,2023,27,2023-07-09,0
DE,00+,2023,28,2023-07-16,0
DE,00+,2023,29,2023-07-23,0
DE,00+,2023,30,2023-07-30,0
DE,00+,2023,31,2023-08-06,0
DE,00+,2023,32,2023-08-13,0
DE,00+,2023,33,2023-08-20,0
DE,00+,2023,34,2023-08-27,111
DE,00+,2023,35,2023-09-03,135
DE,00+,2023,36,2023-09-10,145
DE,00+,2023,37,2023-09-17,152
DE,00+,2023,38,2023-09-24,202
DE,00+,2023,39,2023-10-01,137
DE,00+,2023,40,2023-10-08,113
DE,00+,2023,41,2023-10-15,142
DE,00+,2023,42,2023-10-22,185
DE,00+,2023,43,2023-10-29,185
DE,00+,2023,44,2023-11-05,164
DE,00+,2023,45,2023-11-12,232
DE,00+,2023,46,2023-11-19,327
DE,00+,2023,47,2023-11-26,347
DE,00+,2023,48,2023-12-03,330
DE,00+,2023,49,2023-12-10,394
DE,00+,2023,50,2023-12-17,518
DE,00+,2023,51,2023-12-24,489
DE,00+,2023,52,2023-12-31,210
DE,00+,2024,1,2024-01-07,329
DE,00+,2024,2,2024-01-14,424
DE,00+,2024,3,2024-01-21,501
DE,00+,2024,4,2024-01-28,531
DE,00+,2024,5,2024-02-04,657
DE,00+,2024,6,2024-02-11,581
DE,00+,2024,7,2024-02-18,500
DE,00+,2024,8,2024-02-25,336
DE,00+,2024,9,2024-03-03,529
DE,00+,2024,10,2024-03-10,470
DE,00+,2024,11,2024-03-17,356
DE,00+,2024,12,2024-03-24,547
DE,00+,2024,13,2024-03-31,247
DE,00+,2024,14,2024-04-07,93
